2.500e+02	1.000e+00	1.500e+02
2.500e+02	9.998e-01	1.500e+02
2.500e+02	9.996e-01	1.500e+02
2.500e+02	9.994e-01	1.500e+02
2.500e+02	9.992e-01	1.500e+02
2.500e+02	9.990e-01	1.500e+02
2.500e+02	9.988e-01	1.500e+02
2.500e+02	9.986e-01	1.500e+02
2.500e+02	9.984e-01	1.500e+02
2.500e+02	9.982e-01	1.500e+02
2.500e+02	9.980e-01	1.500e+02
2.500e+02	9.978e-01	1.500e+02
2.500e+02	9.976e-01	1.500e+02
2.510e+02	9.974e-01	1.500e+02
2.510e+02	9.972e-01	1.500e+02
2.510e+02	9.970e-01	1.500e+02
2.510e+02	9.968e-01	1.500e+02
2.510e+02	9.966e-01	1.500e+02
2.510e+02	9.964e-01	1.500e+02
2.510e+02	9.962e-01	1.500e+02
2.510e+02	9.960e-01	1.500e+02
2.510e+02	9.958e-01	1.500e+02
2.510e+02	9.956e-01	1.500e+02
2.510e+02	9.954e-01	1.500e+02
2.510e+02	9.952e-01	1.500e+02
2.510e+02	9.950e-01	1.500e+02
2.510e+02	9.948e-01	1.500e+02
2.510e+02	9.946e-01	1.500e+02
2.510e+02	9.944e-01	1.500e+02
2.510e+02	9.942e-01	1.500e+02
2.510e+02	9.940e-01	1.500e+02
2.510e+02	9.938e-01	1.500e+02
2.510e+02	9.936e-01	1.500e+02
2.510e+02	9.934e-01	1.500e+02
2.510e+02	9.932e-01	1.500e+02
2.510e+02	9.930e-01	1.500e+02
2.510e+02	9.928e-01	1.500e+02
2.510e+02	9.926e-01	1.500e+02
2.520e+02	9.924e-01	1.500e+02
2.520e+02	9.922e-01	1.500e+02
2.520e+02	9.920e-01	1.500e+02
2.520e+02	9.918e-01	1.500e+02
2.520e+02	9.916e-01	1.500e+02
2.520e+02	9.914e-01	1.500e+02
2.520e+02	9.912e-01	1.500e+02
2.520e+02	9.910e-01	1.500e+02
2.520e+02	9.908e-01	1.500e+02
2.520e+02	9.906e-01	1.500e+02
2.520e+02	9.904e-01	1.500e+02
2.520e+02	9.902e-01	1.500e+02
2.520e+02	9.900e-01	1.500e+02
2.520e+02	9.899e-01	1.500e+02
2.520e+02	9.897e-01	1.500e+02
2.520e+02	9.895e-01	1.500e+02
2.520e+02	9.893e-01	1.500e+02
