950.0	1300.0
950.2	1300.0
950.4	1300.0
950.6	1300.0
950.8	1300.0
951.0	1300.0
951.2	1300.0
951.4	1300.0
951.6	1300.0
951.8	1300.0
952.0	1300.0
952.2	1300.0
952.4	1300.0
952.6	1300.0
952.8	1300.0
953.0	1300.0
953.2	1300.0
953.4	1300.0
953.6	1300.0
953.8	1300.0
954.0	1300.0
954.2	1300.0
954.4	1300.0
954.6	1300.0
954.8	1300.0
955.0	1300.0
955.2	1300.0
955.4	1300.0
955.6	1300.0
955.8	1300.0
956.0	1300.0
956.2	1300.0
956.4	1300.0
956.6	1300.0
956.8	1300.0
957.0	1300.0
957.2	1300.0
957.4	1300.0
957.6	1300.0
957.8	1300.0
958.0	1300.0
958.2	1300.0
958.4	1300.0
958.6	1300.0
958.8	1300.0
959.0	1300.0
959.2	1300.0
959.4	1300.0
959.6	1300.0
959.8	1300.0
960.0	1300.0
960.2	1300.0
960.4	1300.0
960.6	1300.0
960.8	1300.0
961.0	1300.0
961.2	1300.0
961.4	1300.0
961.6	1300.0
961.8	1300.0
962.0	1300.0
962.2	1300.0
962.4	1300.0
962.6	1300.0
962.8	1300.0
963.0	1300.0
963.2	1300.0
963.4	1300.0
963.6	1300.0
963.8	1300.0
964.0	1300.0
964.2	1300.0
964.4	1300.0
964.6	1300.0
964.8	1300.0
965.0	1300.0
965.2	1300.0
965.4	1300.0
965.6	1300.0
965.8	1300.0
966.0	1300.0
966.2	1300.0
966.4	1300.0
966.6	1300.0
966.8	1300.0
967.0	1300.0
967.2	1300.0
967.4	1300.0
967.6	1300.0
967.8	1300.0
968.0	1300.0
968.2	1300.0
968.4	1300.0
968.6	1300.0
968.8	1300.0
969.0	1300.0
969.2	1300.0
969.4	1300.0
969.6	1300.0
969.8	1300.0
970.0	1300.0
970.2	1300.0
970.4	1300.0
970.6	1300.0
970.8	1300.0
971.0	1300.0
971.2	1300.0
971.4	1300.0
971.6	1300.0
971.8	1300.0
972.0	1300.0
972.2	1300.0
972.4	1300.0
972.6	1300.0
972.8	1300.0
973.0	1300.0
973.2	1300.0
973.4	1300.0
973.6	1300.0
973.8	1300.0
974.0	1300.0
974.2	1300.0
974.4	1300.0
974.6	1300.0
974.8	1300.0
975.0	1300.0
975.2	1300.0
975.4	1300.0
975.6	1300.0
975.8	1300.0
976.0	1300.0
976.2	1300.0
976.4	1300.0
976.6	1300.0
976.8	1300.0
977.0	1300.0
977.2	1300.0
977.4	1300.0
977.6	1300.0
977.8	1300.0
978.0	1300.0
978.2	1300.0
978.4	1300.0
978.6	1300.0
978.8	1300.0
979.0	1300.0
979.2	1300.0
979.4	1300.0
979.6	1300.0
979.8	1300.0
980.0	1300.0
980.2	1300.0
980.4	1300.0
980.6	1300.0
980.8	1300.0
981.0	1300.0
981.2	1300.0
981.4	1300.0
981.6	1300.0
981.8	1300.0
982.0	1300.0
982.2	1300.0
982.4	1300.0
982.6	1300.0
982.8	1300.0
983.0	1300.0
983.2	1300.0
983.4	1300.0
983.6	1300.0
983.8	1300.0
984.0	1300.0
984.2	1300.0
984.4	1300.0
984.6	1300.0
984.8	1300.0
985.0	1300.0
985.2	1300.0
985.4	1300.0
985.6	1300.0
985.8	1300.0
986.0	1300.0
986.2	1300.0
986.4	1300.0
986.6	1300.0
986.8	1300.0
987.0	1300.0
987.2	1300.0
987.4	1300.0
987.6	1300.0
987.8	1300.0
988.0	1300.0
988.2	1300.0
988.4	1300.0
988.6	1300.0
988.8	1300.0
989.0	1300.0
989.2	1300.0
989.4	1300.0
989.6	1300.0
989.8	1300.0
990.0	1300.0
990.2	1300.0
990.4	1300.0
990.6	1300.0
990.8	1300.0
991.0	1300.0
991.2	1300.0
991.4	1300.0
991.6	1300.0
991.8	1300.0
992.0	1300.0
992.2	1300.0
992.4	1300.0
992.6	1300.0
992.8	1300.0
993.0	1300.0
