3.500e+02	1.000e+00	3.000e+02
3.500e+02	9.672e-01	3.000e+02
3.500e+02	9.355e-01	3.000e+02
3.500e+02	9.048e-01	3.000e+02
3.500e+02	8.752e-01	3.000e+02
3.500e+02	8.465e-01	3.000e+02
3.500e+02	8.187e-01	3.000e+02
3.500e+02	7.919e-01	3.000e+02
3.500e+02	7.659e-01	3.000e+02
3.500e+02	7.408e-01	3.000e+02
3.500e+02	7.165e-01	3.000e+02
3.500e+02	6.930e-01	3.000e+02
3.500e+02	6.703e-01	3.000e+02
3.490e+02	6.483e-01	3.000e+02
3.490e+02	6.271e-01	3.000e+02
3.490e+02	6.065e-01	3.000e+02
3.490e+02	5.866e-01	3.000e+02
3.490e+02	5.674e-01	3.000e+02
3.490e+02	5.488e-01	3.000e+02
3.490e+02	5.308e-01	3.000e+02
3.490e+02	5.134e-01	3.000e+02
3.490e+02	4.966e-01	3.000e+02
3.490e+02	4.803e-01	3.000e+02
3.490e+02	4.646e-01	3.000e+02
3.490e+02	4.493e-01	3.000e+02
3.490e+02	4.346e-01	3.000e+02
3.490e+02	4.204e-01	3.000e+02
3.490e+02	4.066e-01	3.000e+02
3.490e+02	3.932e-01	3.000e+02
3.490e+02	3.803e-01	3.000e+02
3.490e+02	3.679e-01	3.000e+02
3.490e+02	3.558e-01	3.000e+02
3.490e+02	3.442e-01	3.000e+02
3.490e+02	3.329e-01	3.000e+02
3.490e+02	3.220e-01	3.000e+02
3.490e+02	3.114e-01	3.000e+02
3.490e+02	3.012e-01	3.000e+02
3.490e+02	2.913e-01	3.000e+02
3.480e+02	2.818e-01	3.000e+02
3.480e+02	2.725e-01	3.000e+02
3.480e+02	2.636e-01	3.000e+02
3.480e+02	2.550e-01	3.000e+02
3.480e+02	2.466e-01	3.000e+02
3.480e+02	2.385e-01	3.000e+02
3.480e+02	2.307e-01	3.000e+02
3.480e+02	2.231e-01	3.000e+02
3.480e+02	2.158e-01	3.000e+02
3.480e+02	2.087e-01	3.000e+02
3.480e+02	2.019e-01	3.000e+02
3.480e+02	1.953e-01	3.000e+02
3.480e+02	1.889e-01	3.000e+02
3.480e+02	1.827e-01	3.000e+02
3.480e+02	1.767e-01	3.000e+02
3.480e+02	1.709e-01	3.000e+02
3.480e+02	1.653e-01	3.000e+02
3.480e+02	1.599e-01	3.000e+02
3.480e+02	1.546e-01	3.000e+02
3.480e+02	1.496e-01	3.000e+02
3.480e+02	1.447e-01	3.000e+02
3.480e+02	1.399e-01	3.000e+02
3.480e+02	1.353e-01	3.000e+02
3.480e+02	1.309e-01	3.000e+02
3.480e+02	1.266e-01	3.000e+02
3.470e+02	1.225e-01	3.000e+02
3.470e+02	1.184e-01	3.000e+02
3.470e+02	1.146e-01	3.000e+02
3.470e+02	1.108e-01	3.000e+02
3.470e+02	1.072e-01	3.000e+02
3.470e+02	1.037e-01	3.000e+02
3.470e+02	1.003e-01	3.000e+02
3.470e+02	9.697e-02	3.000e+02
3.470e+02	9.379e-02	3.000e+02
3.470e+02	9.072e-02	3.000e+02
3.470e+02	8.774e-02	3.000e+02
3.470e+02	8.487e-02	3.000e+02
3.470e+02	8.208e-02	3.000e+02
3.470e+02	7.939e-02	3.000e+02
3.470e+02	7.679e-02	3.000e+02
3.470e+02	7.427e-02	3.000e+02
3.470e+02	7.184e-02	3.000e+02
3.470e+02	6.948e-02	3.000e+02
3.470e+02	6.721e-02	3.000e+02
3.470e+02	6.500e-02	3.000e+02
3.470e+02	6.287e-02	3.000e+02
3.470e+02	6.081e-02	3.000e+02
3.470e+02	5.882e-02	3.000e+02
3.470e+02	5.689e-02	3.000e+02
3.470e+02	5.502e-02	3.000e+02
3.460e+02	5.322e-02	3.000e+02
3.460e+02	5.147e-02	3.000e+02
3.460e+02	4.979e-02	3.000e+02
3.460e+02	4.815e-02	3.000e+02
3.460e+02	4.658e-02	3.000e+02
3.460e+02	4.505e-02	3.000e+02
3.460e+02	4.357e-02	3.000e+02
3.460e+02	4.214e-02	3.000e+02
3.460e+02	4.076e-02	3.000e+02
3.460e+02	3.943e-02	3.000e+02
3.460e+02	3.813e-02	3.000e+02
3.460e+02	3.688e-02	3.000e+02
3.460e+02	3.567e-02	3.000e+02
3.460e+02	3.450e-02	3.000e+02
3.460e+02	3.337e-02	3.000e+02
3.460e+02	3.228e-02	3.000e+02
3.460e+02	3.122e-02	3.000e+02
3.460e+02	3.020e-02	3.000e+02
3.460e+02	2.921e-02	3.000e+02
3.460e+02	2.825e-02	3.000e+02
3.460e+02	2.732e-02	3.000e+02
3.460e+02	2.643e-02	3.000e+02
3.460e+02	2.556e-02	3.000e+02
3.460e+02	2.472e-02	3.000e+02
3.460e+02	2.391e-02	3.000e+02
3.450e+02	2.313e-02	3.000e+02
3.450e+02	2.237e-02	3.000e+02
3.450e+02	2.164e-02	3.000e+02
3.450e+02	2.093e-02	3.000e+02
3.450e+02	2.024e-02	3.000e+02
3.450e+02	1.958e-02	3.000e+02
3.450e+02	1.894e-02	3.000e+02
3.450e+02	1.832e-02	3.000e+02
3.450e+02	1.772e-02	3.000e+02
3.450e+02	1.713e-02	3.000e+02
3.450e+02	1.657e-02	3.000e+02
3.450e+02	1.603e-02	3.000e+02
3.450e+02	1.550e-02	3.000e+02
3.450e+02	1.500e-02	3.000e+02
3.450e+02	1.450e-02	3.000e+02
3.450e+02	1.403e-02	3.000e+02
3.450e+02	1.357e-02	3.000e+02
3.450e+02	1.312e-02	3.000e+02
3.450e+02	1.269e-02	3.000e+02
3.450e+02	1.228e-02	3.000e+02
3.450e+02	1.187e-02	3.000e+02
3.450e+02	1.149e-02	3.000e+02
3.450e+02	1.111e-02	3.000e+02
3.450e+02	1.074e-02	3.000e+02
3.450e+02	1.039e-02	3.000e+02
3.440e+02	1.005e-02	3.000e+02
3.440e+02	9.722e-03	3.000e+02
3.440e+02	9.404e-03	3.000e+02
3.440e+02	9.095e-03	3.000e+02
3.440e+02	8.797e-03	3.000e+02
3.440e+02	8.509e-03	3.000e+02
3.440e+02	8.230e-03	3.000e+02
3.440e+02	7.960e-03	3.000e+02
3.440e+02	7.699e-03	3.000e+02
3.440e+02	7.447e-03	3.000e+02
3.440e+02	7.202e-03	3.000e+02
3.440e+02	6.966e-03	3.000e+02
3.440e+02	6.738e-03	3.000e+02
3.440e+02	6.517e-03	3.000e+02
3.440e+02	6.303e-03	3.000e+02
3.440e+02	6.097e-03	3.000e+02
3.440e+02	5.897e-03	3.000e+02
3.440e+02	5.704e-03	3.000e+02
3.440e+02	5.517e-03	3.000e+02
3.440e+02	5.336e-03	3.000e+02
3.440e+02	5.161e-03	3.000e+02
3.440e+02	4.992e-03	3.000e+02
3.440e+02	4.828e-03	3.000e+02
3.440e+02	4.670e-03	3.000e+02
3.440e+02	4.517e-03	3.000e+02
3.430e+02	4.369e-03	3.000e+02
3.430e+02	4.225e-03	3.000e+02
3.430e+02	4.087e-03	3.000e+02
3.430e+02	3.953e-03	3.000e+02
3.430e+02	3.823e-03	3.000e+02
3.430e+02	3.698e-03	3.000e+02
3.430e+02	3.577e-03	3.000e+02
3.430e+02	3.459e-03	3.000e+02
3.430e+02	3.346e-03	3.000e+02
3.430e+02	3.236e-03	3.000e+02
3.430e+02	3.130e-03	3.000e+02
3.430e+02	3.028e-03	3.000e+02
3.430e+02	2.928e-03	3.000e+02
3.430e+02	2.832e-03	3.000e+02
3.430e+02	2.739e-03	3.000e+02
3.430e+02	2.650e-03	3.000e+02
3.430e+02	2.563e-03	3.000e+02
3.430e+02	2.479e-03	3.000e+02
3.430e+02	2.397e-03	3.000e+02
3.430e+02	2.319e-03	3.000e+02
3.430e+02	2.243e-03	3.000e+02
3.430e+02	2.169e-03	3.000e+02
3.430e+02	2.098e-03	3.000e+02
3.430e+02	2.029e-03	3.000e+02
3.430e+02	1.963e-03	3.000e+02
3.420e+02	1.899e-03	3.000e+02
3.420e+02	1.836e-03	3.000e+02
3.420e+02	1.776e-03	3.000e+02
